no.,content,Label
444,"Saya suka sekali dgn apk AdaKami sangat membantu ketika kita lg butuh suport dana dgn hal"" yg d luar perkiran kita.. Semoga Adk kedapan nya lebih bagus lagi.. Ayo semangat Adk pasti bisa..",positif
445,"Baru nyoba mudah dan langsung cair, tunggu pelunasan selesai dan pinjam lagi dan bila di permudah dan lancar serta aman saya kasih bintang 5",positif
446,Bagus aplikasinya cuma harus siap pembayaran nya klo mau minjem harus punya perkiraan tgl bayarnya,positif
447,"APK bagus, pengajuan cepat dan tidak ribet",positif
448,"Sangat mudah, bunga agak tinggi, tp untuk yg butuh modal cpt sangat menolong",positif
449,"Lumayan bagus.. Tapi bunga nya terlalu besar, pdahal terdaftar di OJK",positif
450,sangat amanah dan mudah di gunakan,positif
451,"Sangat membantu untuk keperluan mendesak, limit lumayan banyak benar sampai 50jt lebih, cuman saya gak berani pinjam banyak karena tidak ada periode 12 atau lebih misal 24, 36 semoga kedepannya nanti ada, oke banget ini saya kasih bintang 5 langsung.",positif
452,Platform pinjaman adalah pilihan terutamanya dengan produsen sederhana pemberian kreditcepat sangat nyaman untuk meminjamkan uang melalui ponsel,positif
453,"Alhamdulillah adakami sangatlah membantu senang sekali,,, baru bayar tagihan pertama masih bisa pinjam lagi dengan limit yg besar terimakasih adakami",positif
454,"Aplikasi in sangat bagus, pembayaran 1 kali 1 bulan",positif
455,"Apk mudah langsung cair dalam waktu bbrapa menit, gak ribet sama sekali , Waktu mepet kaya gini lngsung ajh dowload apk ini lngsung cair dan cara mudah sekali",positif
456,"Aplikasi adakami sangat membantu dalam keuangan saya disaat saya sangat membutuhkan, proses pengajuan sangat cepat dan proses pendaftaran tidak membutuhkan waktu yang lama. Saya harap aplikasi ini akan orang yang sedang membutuhkan pinjaman dengan limit yang besar.",positif
457,Prosesnya agak lama tpi mungkin sistemnya yg sibuk. Baru nyoba ini mungkin kalau kedepan bagus akan pinjam lagi,positif
458,"mudah dan cepat, sesuai dengan harapan di posisi urgent, terima kasih manajemen. Kedepannya mohon limit terus dinaikkan supaya untuk usaha lebih baik dan lancar",positif
459,Apk yg bermanpaat terimakasi adakami Layanan mudah tidak ribet pokonya ok deh.rekomen yg lagi kepepet butuh dana instan?... Adakami solusinya,positif
460,Aplikasi oke banget di jamin ga lama pokonya the best dengan pinjaman cepat cair,positif
461,"Tenor lebih lama dri aplikasi pinjol lain,,bagus tidak pernah ada penolakan asalkan bayar tepat waktu..",positif
462,"Lumayan membantu dikala sedang butuh uang banget,dg tenor yg panjang dan bunga relatif kecil. Makasih ada kami. Sukses selalu kedepannya",positif
463,"Selama ini saya sangat puas menggunakan apk ini, sangat membantu untuk kebutuhan yang sangat mendesak",positif
464,Aplikasinya sangat bagus cuman kok biaya pelayanan nya tinggi sekali Tolong diturunkan yaðŸ™ðŸ™,negatif
465,Mudah mudahan aplikasi adakami bisa membantu yg lagi kesulitan masalah ke uangan,positif
466,Proses pinjaman dan pelunasan sangat mudah dan tidak berbelit-belit. Terimakasih kepada AK atas pelayanannya yang baik.,positif
467,Senang pinjam di adakami tapi limit kredit sy terkunci padahal pembayaran belum waktu nya udah saya bayar tolong di buka adakami sy lagi butuh dana,negatif
468,pinjaman online cepat bunga ringan dan tidak terlalu ribet syaratnya semoga akun saya bisa di acc terimakasih,positif
469,"Sangat membantu buat yang sedang mengalami kesulitan keuangan, prosesnya cepat dan mudah tinggal sabar menunggu aja soal pencairannya. Terima kasih AdaKami.",positif
470,pinjaman online cepat. Sangat bagus saya suka aplikasi adakami.,positif
471,Aplikasi pinjaman uang tunai cepat yang mudah dgunakan,positif
472,"Pengajuan pertama langsung di ACC lalu saya membayar cicilan yang pertama langsung bisa meminjam lagi dan langsung masuk ke rekening saya benar"" aplikasi yang sangat membantu sekali",positif
473,kasih bintang lima karena pencairan ny cepat ga ribet juga ..walopun masih di limit sedikit ..ðŸ‘,positif
474,"mudah""an saling mejaga,,, bagaus g ribet pelayanan pun ok,,,memang adakami beda sama yang lain,,,sejauh ini ok sudah memberikan tambahan limit,,ðŸ‘Œ",positif
475,"proses pengajuan mudah,dan cepat.sangat membantu diwaktu saya sangat membutuhkan",positif
476,"Aplikasi nya sangat membantu,daftar nya pun tidak ribet,proses nya sangat cepatðŸ‘ðŸ™terimakasih",positif
477,"Aplikasi pinjaman uang tunai cepat dan terpercaya,buruan download gampang banget lho approvenya",positif
478,Aplikasi pinjaman uang cukup bagus bisa langsung masuk ke dana cair limitnya lumayan besar tercepat online,positif
479,Sangat puas proses cepat dan sangat membantu untuk kebutuhan terdesak,positif
480,"Ternyata bagus,cepat mudah pndaftran asal kita berikan data yg akurat dan konssisten dalam pembayaran utang",positif
481,"Kalau kita jujur (tidak ada manipulasi data) & tidak wanprestasi, insyaAllah aman dan limit saya sampai 60 jt lebih. Dan ini nyata...",positif
482,Sangat membantu sekali dan layanannya sangat baik.pokox aplikasi ada kami mmng ngetop.Ada kami.memang sangat membantu,positif
483,tunai cepat saya meminjam uang di aplikasi ini sangat mudah dan cepat saya merekomendasikan aplikasi ini untuk anda,positif
484,"Mantapp, pengisian ga ribet, cepat, dan bener bener berguna bgt buat yg lagi butuh dana cepat, asal mengikuti aturan pembayaran pasti tidak akan dipersusah",positif
485,"Pilihlah pinjol yg tepat , dan jika anda sudah menemukan aplikasi Adakami ,Anda sudah di tempat yang benar , hanya saja jgn lupa amanah agar tidak ada masalah .. tq",positif
486,Adakami memang membantu waktu kita membutuhkan dan isi data nya nggak rumit dan mudah,positif
487,coba 3 bintang dulu kalo Udah cair saya kasih 5 bintang.. Karena dananya Udah cair saya kasih bintang ðŸŒŸ 5 Bagusnya bisa sampai 6 bulan sangat sangat membantu makasih (Adakami) Udah bantu saya ðŸ˜ŽðŸ™ðŸ™ðŸ™,positif
488,"dengan adanya adakami, bisa membantu sekali disaat lg membutuhkan, cuma tingkatkan lagi dong via pembayaran y lewat bank BCA Karna rata"" pake M-BCA.",positif
489,"Memuaskan, bunga kecil dan mudah untuk pencairan, data aman juga,amanah",positif
490,Alhamdulillah? Sudah disetujui walaupun limitnya lumayan sudah dinaikan intinya bisa menolong orang yg sedang kesulitan dalam masalah keuangan yg mendesak . Mudah - mudahan kedepanya lebih bagus dan makin banyak nasabahnya. Jangan ragu untuk meminjam di sini. ( AdaKami ) salam sucses selalu.,positif
491,Baru bergabung sama adakami Pelayanan nya cukup baik Dan bisa di mengerti,positif
492,Alhamdulillah di setujui makasi adakami..atas tambahan limit nya...saya selalu menggunakan adakami keperluan mendadak.sukses buat adakami,positif
493,Jangan pernah terpesona oleh iklan tidak seindah yang kamu bayangkan apabisa punya hudang online ðŸ¤¡ðŸ¤¡ðŸ¤¡ Bintang 5 supaya banyak yang lihat ingatlah selalu.,negatif
494,Aplikasi sangat membantu dan mudah untuk mendaftar buat kalian yang butuh pinjaman mendesak mending di sini aja deh.,positif
495,"Udah jadi pelanggan AdaKami selama 2 tahun ini, aman banget dan seneng bisa dapet pinjeman gampang yang gak bikin pusing",positif
496,TOP BGT uda 2x pengajuan cair terus prosesnya cepet lagi. Asal bayar tepat waktu mah. Kalo saya pengajuan lagi tlg dicairin lg ya bos.......ðŸ‘ðŸ‘ðŸ‘ðŸ‘ Tolong di aprove dong bos,positif
497,"Sangat bagus, recomend dan pencairan cepat, boleh di coba",positif
498,"sangat membantu,pencairan cepat dan profesional terima kasih",positif
499,"Sangat membantu dalam kebutuhan, karena pinjam sama orang belum tentu dikasih, tapi sama ada kami selalu jadi jalan keluar....ðŸ‘ðŸ‘ðŸ‘",positif
500,"Aplikasi adamaki, benarÂ² sangat membantu.. proses cepat, bunga pun ringan",positif
501,pinjaman di ada kami proses mudah dan cepat. dgn Bungan yg sangat rendah,positif
502,"Terima kasih ada kami, saya uninstal yah aplikasinya kalau ada pinjaman atas data saya itu bukan saya ,karna yang saya rasakan aplisi ini bocor ,banyak sekali serigala yang mau menipu di dalam nya",negatif
503,"gampang daftar dan pake. sempet gak di acc ternyata ada data yang kurang, setelah dilengkapi langsung acc full masuk ke rekening. emang mantullll",positif
504,Sangat membantu disaat membutuhkan & mudah cara pengajuanmya...,positif
505,"Cepat banget prosesnya,, rekomendasi banget ini,, pinjamkan sesuai kemampuan",positif
506,"Untuk limit memang bagus, kalo bisa biaya adminnya jangan banyak banyaklah..",positif
507,"Sebener nya si sangat membatu adakami, Tapi sayang pengajuan saya yg ke2 di tolak Padahal saya 3 hari sebelum jatuh tempo tgl 5 saya udah Membayar, tlg di perbaiki layanan nya,",negatif
508,"Rekomen deh,bunga ringan,poses cepat.makasih adakami...sangat membantu.ðŸ‘ðŸ‘ðŸ‘",positif
509,"tunai cepat, setelah pengajuan tidak lebih dari 10 menit dana langsung cair.the best lah pokoknya",positif
510,aplikasi adakami ini bener bener sangat membantu proses cepat dan mudah,positif
511,"Semoga dapat membantu saya , untuk tenor baguss tidak sperti aplikasi sebelah",positif
512,"Apk nya sangat bagus sekali, dengan bunga yang begitu rendah, sangat membantu buat yang memerlukan biaya dadakan, bintang 5 lebih buat apknya pokoknya wesðŸ‘",positif
513,"Ada kami sangat recommended pelayanan bagus, limit besar, pencairan cepet..",positif
514,masih mencoba. semoga bunganya bisa turun.terlalu tinggi,negatif
515,Penambahan limit lebih cepat dan kalau pengajuan di respon positif dan cepat.... Terima kasih atas kerja samanya AK.ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»,positif
516,Ok banget....pengajuan tdk ribet. Cicilan kita bisa tentukan mau brp bulan dan bunga pun sdh tertera.,positif
517,cukup bagus dan mudah .bermanfaat untuk yg membutuh kan dana cepat .simel dan mudah penggunaan nya.semoga lancar,positif
518,"Sungguh sangat Membantu disa, at dibutuhkan,. Selain Mudah, juga bunganya ringan",positif
519,"Good aplikasi bagi yang konsisten membayar tepat waktu, ya walau bunganya lumayan sekitar 75,51% untuk tenor 6 bulan. Tapi prosesnya ga ribet.",positif
520,"mantap lah., recommended sangat untuk yg satu ini. mudah cepat dan terpercaya Alhamdulillah atas bantuan nya yg sangat berarti kepada saya.",positif
521,sejauh ini saya tidak pernah bermasalah dengan aplikasi ini... aplikasi ini mudah di gunakan dan sangat membantu... semoga limit saya di naikan...,positif
522,"terima kasih adakami sangat membantu sekali disaat saya membutuhkan dana mendesak adakami membantu dengar gercep...sukses selalu untuk adakami, makasih..",positif
523,Bagus rekomendasi untuk teman teman yg mau pinjol . Bunga rendah dan yang pasti limit makin bertambah. Terimakasih adakami sukses terus,positif
524,Baik melihat aplikasi sudah aku semua nya cara yang di ambil sekali baru banyak sebagian sama main sekarang naik tolong masuk curi kirim cepat terima kasih,positif
525,Lumayan cepet isi formnya dan naikin limit kredit juga mudah tks adakami yg sgt menolong pas lg dibutuhkan semiga lancar pembayarannya agar tdk diteror spt pinjol lainnua,positif
526,Aplikasinya bagus untuk melayani pembelian grosir baju anak harga grosir baju murah di Jakarta yang harus ku akui bahwa si kecil kami tidak percaya dengan saya belum bisa we only help on semambuan ada yg lain boleh soalnya ane mau tanya aj gan ane juga gak,positif
527,cukup mudah untuk pinjam di Aplikasi AddKami terima kasih atas pinjaman ini dan sangat membantu saya,positif
528,"Adakami ini memang bagus dan sangat membantu saya. Tapi tolong di perbaharui terutama metode pembayaran. Masa metode pembyrn cuma BNI dan Alfamart/alfamidi aja sih ? Saya kdg telat 1 atau 2 hari bayar bukan karena sengaja. Tetapi aplikasi dri alfmart/alfamidi sering bermasalah/gangguan. Saya tidak pakai BNI. Jadi tolong buatlah metode pembayaran dgn cara lain seperti BCA, Indomart atau yg lain begitu loh selain BNI/alfamart/alfamidi. Trima kasih. Semoga pendapat saya di terima.",negatif
529,Cepat tapi gagal terus padahal bener semua datanya,negatif
530,"Keren tidak pakai lama pencairannya, limitnya pun lumayan pertama udah di beri lomit 2200000, saya ajukan setengahnya ja.tingkatkan pelayanannya.",positif
531,"Aplikasinya keren ga walaupun ga ada produk yg cocok buat saya katanya, tapi ok",positif
532,"Limit langsung dinaikan...sangat mudah prosesnya, cepat dan pinjaman langsung disetujui, serta aman dan terpercaya, dana langsung ditransfer ke rekening saya, Terima kasih AdaKamiðŸ™ðŸ™ðŸ‘Sukses terus...amiinðŸ¤²ðŸ¤²",positif
533,"Cukup membantu,tp limitnya kecil.. Mudah""an kedepanya lebih baik",positif
534,"daftarnya gampang, mudah2han tidak mengecewakan ðŸ˜Š",positif
535,Sangat mudah dan cepat dengan limit dan tenor yg tinggi,positif
536,Pembayaran baik bagus tepat waktu Sebelum jatuh tempo sudah di lunasi Kenapa sekarang tdk bisa mengajukan lg selalu balasannya tunggu tanggal berikutnya selalu bgtu... Saya sudah melunasi semuanya.. Terimakasih sudah percaya ke pada saya,negatif
537,"Sangat murah sih bunganya, tapi kalo bisa biaya laynanya di kurangi dong gak sesuai dengan pinjaman",negatif
538,"trimakasih banyak.aplikasi ini sangat membantu saya,dalam pengajuan pinjaman yang sangat mudah..dimana pun dan kapan pun disaat saya lagi membutuhkan Adakami yang terbaik.",positif
539,Sangat puas dengan AdaKami tidak ribet dan mudah dalam pengajuan,positif
540,"Cepat verifikasi mudah pinjam, semoga amanah dan berkah bermanfaat",positif
541,"banyak pilihan periode pelunasan, sangat membantu saat kepepet kbutuhan",positif
542,"Isi data gampang,verifikasi sangat cepat dan mudah,Sangat membantu saya,Semoga bisa acc,proses gampang sukses terus ADAKAMI.",positif
543,"Mudah sekali pinjaman di AK CPT, semoga di tingkat kan lagi limit ny ,tenor nya di perpnjg,juga biaya oprasional nya jgn trll mahalðŸ™",positif
544,alhamdulillah... pembayaran mudah dilakukan... pinjaman juga dapat dengan mudah... bunga nya tidak terlalu tinggi... dan jangka waktu yang diberikan lumayan lama... jadi mempermudah kita melakukan pembayaran,positif
545,"Pencairan sangat mudah dan tdk ribet, semoga semakin sukses",positif
546,bagus kerenn cepet cair tapi kalo bisa tambah lagi jangka pembayaran bisa bayar bulanan,positif
547,"Bagus banget apl nya pengajuan nya juga mudah, ngajuin sekali langsung di acc",positif
548,Sesuai dengan nama aplikasinya adakami .. bener bener membantu .. ajukan pinjaman langsung d acc cepat dan amana ..saran Makai aplikasi ini aj klo butuh,positif
549,Makasih.. Ada kami.. Aplikasinya bagus tidak ribet. aplikasi ini sangat membantu untuk kebutuhan mendesak di saat kita butuh.. Semoga makin sukses buat Ada kami ðŸ™,positif
550,Mulai hr ini per tgl 01/10/23..sy uninstal aplikasi ini...jujur ini aplikasi bagus gmpng & tdk terlalu berat untk tenor n cicilan nya. Tp sy hrs uninstal Krn sy ingin hidup tenang tnp adanya hutang. Tolong dataÂ² sy mohon tdk disalah gunakan ..jika ada yg menyalah gunakan sy tdk bertanggung jawab. Terimakasih,positif
551,"TOLONG HAPUS data saya,masa cuman mau ganti no hp aja harus berulang"" ngirim foto ktp padahal yang dikirim sudah jelas dan sudah benar semua informasinya, sekali lagi tolong hapus data saya semua",negatif
552,"Terima kasih adakami, disaat urgent utk pmbyrn sklh bisa diandalkan, smoga makin jaya dan bisa membantu keuangan yg sangat membutuhkan",positif
553,Ini sangat membantu tapi kenapa ko sampe sekarang blm bisa bayar lewat mobile benkking kenapa mesti ke Alfa sama ke ATM tolong dong di usaha kan biar bisa bayar lewat mobile benkking biar lebih enak,negatif
554,"Mau bayar melalui beberapa Alfamart sudah sejak beberapa hari gagal terus padahal sy tak mau lewati batas tenor. Itu maksudnya apa ya hinggga tiimbul tambahan baru selain Bank BNI dan Alfamart tuk membayar hutang. Hingga gak sengaja klik hak yg baru salah satunya. Tolong penjelasannya dan solusinya sy mau bayar sebesar Rp 1,125,000 dari pinjaman 1 juta tenor 1 bulan....sudah bisakah",negatif
555,"Baik dan bagus banget serta ramah juga, apalagi soal pengajuannya luar biasa ia the best gampang dan mudah.",positif
556,Sangat mudah namun bunganya yg masih besar dgn hitungan 6 bulan tenor ðŸ™,positif
557,"persyaratan mudah, tapi lau bisa bunga ny kurangin dikit, terutama bagi yg sudah menggunakan berkali2 dg reputasi baik",positif
558,"Prosesnya cepat, bunga nya masih bisa diperhitungkan klo pengembalian setiap bulannya,",positif
559,langsung cair..kekenaikn limit yg cepat..dan nominal nya jg ada pilihn kecil..,positif
560,Koq lama y skrg proses pencairan dananya biasanya g nyampe sejam udah masuk ke rekening,negatif
561,"Sangat rekomendasi sekali proses cepat,tapi kali sudah lancar pembayaran langsung tinggi limit yang jaga tgl pembayaran biar mudah.mksh adakami.",positif
562,"Aplikasi pinjaman online ini sangat membantu sekali bagi saya, respon cepat,gk butuh menunggu lama dana bisa cair.. terimakasih adakamiðŸ‘",positif
563,Sangat bagus cepat dan tepat singkat dan cepat d layani,positif
564,Sejauh ini tidak ada kendala dan limit terus bertambah untuk pinjaman belum pernah sampai limit maksimal semoga untuk tenor pinjaman dan bunganya sesuai dengan apa yang diharapkan apabila dibutuhkan bisa digunakan ðŸ¤²,positif
565,"Halo adakami, mohon di diperhatikan beberapa oknum yang mengatasnamakan adakami sangat meresahkan saya sebagai nasabah. Beberapa kali mereka menyampaikan pesan kepada saya, bahwa saya sudah menerima dana yang masuk ke rekening saya atas perpanjangan pinjaman pada adakami! Padahal saya samasekali tidak mengajukan topup atas pinjaman tersebut. Mohon di tindak lanjuti.. terimakasih",negatif
566,AdaKami pengajuannya sangat muda dan langsung disetujui Terima Kasih AdaKami sudah membantu disaat saya sangat membutuhkan,positif
567,"mantap, biaya layanan nya seabrek, bunganya memang kecil sih, yg besar itu biaya layanan nya, semoga kedepan nya biaya layanan hanya ada di tenor pertama saja, tidak di semua tenor.ðŸ˜ðŸ˜",negatif
568,"proses mudah cuma tinggal nunggu di tranfer doang , beberapa menit langsung cair, jangan ragu di aplikasi ini, apk ada kami pinjaman yg benar""membantu, Terima kasih semoga sukses selalu, limit pun selalu bertambah terimakasih",positif
569,sangat membantu untuk keperluan mendesak proses nya juga cepat terima kasih atas kepercayaan nya.... sukses terus aplikasi ada kami,positif
570,"Aplikasi adakami bagus, sangat mudah sekali untuk di pakai dalam transaksi pembelian, terimakasih buat aplikasi danakami sukses selalu",positif
571,"Aplikasi ini bagus, aku telat bayar 2 minggu untung dapat potongan bunga,, lumayan sangat membantu..",positif
572,"Proses sangat cepat, pinjaman besar dengan tenggang waktu yg lumayan lama",positif
573,"Pengajuannya mudah, limit pengguna baru cukup tinggi. Recommended.. Untuk diketahui disistem adakami terjadi kebocoran data nasabah dan calon nasabah. Saya mengalami hal tersebut sewaktu saya mengajukan pinjaman namun saya batalkan dan permintaan penghapusan data. Namun beberapa hari kemudian saya dihubungi melalu telpon WhatsApp dan email yang mengaku dari pihak adakami yang menyatakan telah mencairkan pinjaman saya. Namun setelah saya periksa dan baca kembali di sistem term and service adakami",negatif
574,"Sangat membantu dalam meminjam uang ketika kita dalam keadaan darurat, proses cepat tidak ribet, pembayaran tagihan juga mudah",positif
575,"Terimakasih ada kami, pinjaman mudah dan cepat, sangat membantu cs nya saat ada kendala pembayaran, sangat membantu sekali dan upgrade limit nya jelas",positif
576,Adakami sungguh luar biasa. Kalau bisa bunganya jgn terlalu besar utk pelanggan khusus seperti saya..ðŸ™,positif
577,Kasi bintang full biar pada baca...!!! Biaya pelayanan lebih dari 50%.. sebelumnya gak tercantum pada perjanjian.. knapa bgitu di acc pinjamanya baru kluar... gw malah ngrasa diperas!,negatif
578,"Pengajuannya cepat,mudah dan data2 kita aman serta cairnya tidak sampai 5menit sudah masuk kerekening kita....pokoknya sangat membantu kita yg lg butuh dana cepat....",positif
579,"Aplikasi mantap, prosesnya cepat, dan cepat cairnya.. menaikan limit sangat mudah serta sangat membantu saat keperluan mendadak..",positif
580,"Alhamdulilah.. dengan adanya Adakami sangat membantu buat kita yg sedang butuh dana dadakan proses mudah & tidak sulit untuk memprosesnya Terima kasih Adakami , Recomend bgt deh pokoknya , Terima kasih.",positif
581,aplikasi yang paling mudah dari kompetitor..ga pakai ribet ini itu..tinggal klik..tunggu..selesai..semoga semua yg mendapatkan kemudahan benar2 bertanggung jawab dalam kewajibannya ke Ada kami (termasuk saya..hehe).. Fix..ga ribet..sepertinya saya terus berlanjut nihh... sukses buat Adakami...,positif
582,app yg bagus mudah dimengerti dan cepat prosesnya... kenaikan limit lumayan...seru dahh...,positif
583,sngt bagus pengisian data dan cepat di acc lagi Bahkan limit cepat naik. Terima kasih,positif
584,Pengajuan cukup mudah dan bunga tidak terlalu tinggi. Sangat membantu sekali. Terimakasih adakami.,positif
585,"Mantaaaaappp........ 100 bintang aplikasi yg saaaaaangat bagus dan membantu sekali...... Cuma di AdaKami yang benar adanya. Ga ada teror-teroran,bunganyapun sesuailah ga gede-gede amat, pelayanannya cepat tanggap, orangnya ramah-ramah sopan,Sukses selalu buat AdaKami. Terima kasih ðŸ˜˜ðŸ’•",positif
586,Untuk pinjaman dadakan kyk under 3 jt dan paling lama 2 priode msh oke lah.. Membantu bgt.. Tp klo up 3jt dan periode lama gk worth it.. Krn biaya layanan ny 100%.. Trlalu berat..,negatif
587,"Alhamdulillah...selama saya pakai aplikasi ini belum pernah mengalami kendala,sehingga aman dalam pinjaman berikutnya...terimakasih atas bantuannya dikala saya benar benar membutuhkan keuangan...semoga kedepannya saya bisa bayar tepat waktu dengan baik",positif
588,"Pinjam 7 ratus ribu yang cair cuma 6 ratus ðŸ¤¦â€â™‚ï¸Bunga nya lumayan gede yaa hampir 25.000, klo bisa bunganya 10.000 pasti banyak banget yang minatnyaaa, cukup 1 kali ini ajalah di ada kami saya pinjam, bunganya terlalu besar.",negatif
589,Prosesnya cepat sangat membantu untuk usaha tenor nya bisa disesuaikan potongan bunga kecil aplikasinya juga baik sangat rekomondasi buat yg membutuhkan modal usaha kecil dan menengah Adakami sangat membatu saya terimakasih telah memberikan pinjaman modal kerja semoga menjadi amanah yang baik bagi pengguna aplikasi adakami dan sukses selalu Terimakasih adakami ðŸ™ðŸ™ðŸ™,positif
590,aplikasi pinjol yg bagus proses mudah dan pencairan sangat cepat. utk memenuhi kebutuhan yg mendesak dan tenor jg panjang sesuai kemampuan kita,positif
591,"Banyak software pinjaman yang terasa seperti pinjaman Adakami yang mudah digunakan, sehingga aplikasi pinjaman saya dapat memiliki tingkat keberhasilan 100%, dan ulasannya juga sangat nyaman. Saya merekomendasikannya kepada teman-teman yang sering membutuhkan aliran modal.",positif
592,"Terima kasih atas pinjaman nya mudah tidak ribet ,,,limit yg tersedia bisa membantu dlm kesulitan cara penagihan cukup ramah dan baik ,proses pencairan tidak lama terima kasih ada kamiðŸ¤—",positif
593,"AdaKami jadi favorit sya sebagai lembaga pinjaman digital yg banyak kasih kemudahan pinjaman,tidak ribet dlm pengajuannya,banyak fitur pinjaman yg dibsesuaikan dg kemampuan kita,pot pinjaman dan kenaikan limit pinjaman,cs ramah dan sopan,recomended banget pokoknya,meskipun pinjaman sya blm di acc sampai saat ini,semoga kedepannya semakin baik,berkembang dan yg pasti banyak manfaatnya bagi byk orang dlm memenuhi kebutuhan financialnya,sukses utk AdaKami,salam.",positif
594,"Sy pertama kali download apk AdaKami, data semua lengkap, sdh dikasih limit 2jt lebih, tp sy blm menggunakan'y, nanti saja disaat keperluan mendesak baru sy gunakan pinjaman'y, mudah2an suku bunga'y lebih rendah & tenor'y jangka panjang ya.",positif
595,"WAH....KAGET...trima kasih ada kami.tapi saya bingung karena setelah dana masuk rekening saya,saya dikonfirmasi untuk jangan dulu mengambilnya sebab ada penagihan dobel yg pasti dibebankan kepada saya jika saya tidak mengisi ulang data pribadi sepert:nama lengkap,nomor hp,nomor rekening yg tertera dibawahnya.mengapa pada saat saya akan mengisi data tersebut TDK bisa terkaver?apakah itu disengaja?mohon saran dan masukan supaya bisa lancar.",negatif
596,"Sebenarnya kalau butuh dana darurat adakami ini sangat membantu, asal kalian sesuaikan tenornya, dan yang harus kalian tau, potongan adakami ini hanya 10rb rupiah saja, berapapun nominal pencairan kalian, lalu untuk tenor 1-2 bulan Bungan ringan kok, yg penting sesuaikan kemampuan",positif
597,"Heem balikin ke 2 bintang aja dulu..untuk kecepatan pencairan nya sangat bagus..tpi setelah pembayaran nya sangat tidak bagus,knpa?karena setelah saya lunasin uang pinjaman saya mau pinjam lagi malah gagal padahal pembayaran saya sangat baik knp?sebelum tanggal pemabayaran sudah saya lunasin duluan..bukan nya d anggap nasabah baik malah gagal mau pinjam.",negatif
598,Terima kasih Ada kami saya sangat terima kasih karena cepat prosesnya tapi sayang diawal saya limitnya kecil harus mempunyai data2 lain yg harus dipenuhi untuk menaikkan limitnya .tapi semoga saja lancar pembayarannya agar cepat naik limitnya.ðŸ™terima kasih,positif
599,"Recommended sih buat yg butuh tenor panjang selama 6 bulan dan juga pembayaran perbulan pembayaran tidak terlalu tinggi dan tidak terlalu rendah sayang nya banyak biaya untuk persyaratan,tapi terimakasih sudah mau meminjam kan.",positif
600,"sangat memuaskan, proses cepat dan tidak ribet.sangat"" membantu di saat kepepet.ðŸ™Sangat sangat puas. Limit cepat naiknyaðŸ‘ðŸ‘",positif
